Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,Fee_y,NonAdopted
1,2,307,0,1,2,0,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,2,307,0,2,1,4,7,2,3,1,1,2,1,1,0,41326,0,0,0
1,7,147,0,1,7,0,0,1,2,1,1,2,1,1,0,41401,0,0,0
1,24,307,307,2,1,0,0,2,2,1,1,1,1,1,0,41326,0,0,1
1,3,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,12,307,21,1,6,7,0,2,3,1,1,1,1,1,0,41326,1,0,1
2,2,266,0,2,1,2,6,1,1,2,1,2,1,1,0,41326,0,0,0
2,12,283,0,2,1,7,0,3,1,2,2,2,1,1,0,41326,0,0,0
1,3,141,109,2,3,5,7,2,1,3,1,2,1,1,0,41326,0,0,0
2,3,266,0,2,1,4,7,2,2,2,2,2,1,1,0,41401,3,0,0
2,2,266,0,2,6,7,0,2,1,2,1,2,1,1,0,41326,0,0,0
1,3,218,0,1,1,7,0,2,3,2,1,1,1,1,200,41401,0,1,0
1,1,307,0,2,2,5,7,2,2,2,2,2,1,1,0,41327,0,0,0
2,12,299,0,2,2,3,0,2,1,1,1,1,1,1,0,41401,0,0,0
2,4,266,0,2,1,3,7,2,1,2,2,2,1,1,0,41326,0,0,0
2,4,292,283,2,5,7,0,2,2,2,1,2,1,1,50,41330,0,1,0
1,1,189,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,0,0
2,4,266,266,1,2,7,0,1,1,3,3,3,1,1,0,41326,0,0,0
2,2,266,0,2,1,4,7,1,1,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,2,1,7,0,2,2,2,1,2,1,1,0,41330,0,0,1
1,1,307,0,1,7,0,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,21,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41401,0,0,1
1,36,307,0,1,1,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
2,2,266,266,3,1,6,7,2,1,2,2,2,1,4,0,41326,0,0,0
2,4,266,0,2,3,0,0,2,1,1,1,1,1,1,100,41326,0,1,0
2,5,266,0,2,1,2,6,2,1,2,2,2,1,1,0,41401,0,0,0
1,1,307,0,3,1,2,7,3,1,2,2,2,1,4,0,41401,0,0,0
1,4,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,0,1
1,1,307,0,1,1,2,0,2,2,3,3,3,1,1,0,41326,0,0,0
1,12,213,307,2,7,0,0,2,2,3,3,3,1,1,0,41326,0,0,1
1,6,206,0,2,2,5,7,3,2,1,1,2,1,1,499,41401,0,1,0
1,1,307,307,2,1,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,1,307,0,1,1,2,0,2,3,2,2,2,1,1,0,41327,0,0,0
2,10,266,0,1,2,7,0,2,1,2,2,2,1,1,0,41332,0,0,1
1,1,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,0,0
1,2,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,5,299,0,2,6,7,0,1,1,1,1,1,1,1,0,41326,1,0,0
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,0,0,0
2,2,266,265,2,2,4,0,1,2,3,3,1,1,2,0,41401,0,0,0
2,8,265,0,2,4,5,7,2,2,2,1,2,1,1,20,41401,0,1,1
1,3,141,307,2,1,0,0,3,1,2,2,2,1,1,0,41326,0,0,0
2,4,265,0,1,6,7,0,1,2,2,2,2,1,1,0,41326,0,0,0
1,4,307,0,1,2,0,0,3,2,1,1,2,1,1,0,41326,0,0,0
2,2,299,266,3,1,3,7,2,1,2,2,2,1,2,0,41326,0,0,0
1,7,307,307,2,1,2,0,2,1,2,2,1,1,1,0,41336,0,0,0
2,2,292,252,1,2,5,0,1,1,2,2,2,1,1,0,41401,0,0,0
1,1,307,0,3,1,2,0,2,1,2,2,3,1,4,0,41332,0,0,1
1,19,72,152,2,5,7,0,2,1,1,1,1,1,1,0,41326,0,0,1
2,3,265,0,3,1,4,7,1,2,1,1,1,1,6,0,41326,0,0,1
1,54,179,0,2,2,0,0,2,2,1,1,1,1,1,200,41401,0,1,1
2,1,266,299,2,1,2,6,1,1,2,1,2,2,1,0,41401,0,0,0
2,3,299,265,1,6,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,2,307,0,3,1,2,7,1,1,2,2,2,1,10,0,41401,0,0,1
1,120,179,0,2,2,0,0,1,2,1,1,1,1,1,0,41326,0,0,0
1,12,307,0,2,4,7,0,2,1,2,1,1,1,1,0,41326,0,0,0
2,4,276,0,1,4,5,7,3,3,1,1,2,1,1,0,41326,0,0,0
1,2,218,307,1,1,3,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,0,1
1,2,307,0,2,2,5,0,2,1,1,1,2,1,2,0,41401,0,0,0
2,2,266,254,3,1,4,7,1,1,2,2,2,2,4,100,41336,0,1,0
1,3,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,0,1,0
1,0,307,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,4,265,266,2,1,4,7,2,2,1,1,1,1,1,30,41326,0,1,0
1,2,218,307,1,2,0,0,1,2,2,1,2,1,1,0,41326,0,0,0
1,4,307,0,2,3,0,0,3,1,1,1,2,1,1,0,41336,0,0,0
1,4,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41327,0,0,0
1,2,50,307,3,1,2,4,2,1,2,2,2,1,6,0,41327,0,0,1
1,1,307,307,1,2,0,0,1,1,3,3,2,1,1,0,41335,0,0,0
1,60,218,0,2,2,0,0,2,2,3,1,1,1,1,0,41326,0,0,0
1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,5,307,0,1,1,5,0,3,1,1,1,1,1,1,0,41326,0,0,0
1,1,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41327,0,0,0
2,2,265,0,1,1,6,7,1,2,2,1,3,1,1,0,41336,0,0,0
2,36,254,0,2,1,4,7,2,1,3,3,2,1,1,0,41326,0,0,1
1,3,307,0,2,1,2,7,2,2,2,1,2,1,1,0,41401,0,0,1
2,3,265,0,1,1,2,0,2,2,2,1,2,1,3,0,41401,0,0,0
1,2,187,307,2,2,7,0,2,1,2,2,2,1,1,0,41401,0,0,0
2,1,265,0,2,2,6,0,2,2,2,2,2,1,1,0,41401,0,0,0
1,2,307,0,1,7,0,0,2,1,1,1,2,1,1,0,41330,0,0,0
2,4,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,15,266,0,1,4,7,0,3,1,1,1,1,1,1,0,41401,0,0,0
1,2,307,0,2,1,2,7,2,2,2,2,2,1,1,20,41327,0,1,0
1,2,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,12,265,0,2,3,0,0,2,2,2,2,2,1,1,0,41336,0,0,0
2,18,265,0,2,5,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,3,264,0,2,2,6,0,1,3,2,1,2,1,1,0,41332,1,0,0
2,1,266,0,1,1,0,0,1,2,2,2,2,1,1,0,41326,0,0,0
2,32,266,266,3,3,6,0,2,1,1,1,1,1,2,0,41401,0,0,1
1,60,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41401,0,0,0
1,24,307,307,1,1,7,0,2,2,1,1,1,1,2,0,41401,0,0,1
1,14,307,0,1,3,0,0,3,2,1,1,1,1,1,0,41332,0,0,1
1,1,307,0,1,2,0,0,2,1,2,2,2,1,7,1,41326,0,1,0
2,14,299,0,1,3,0,0,2,1,3,3,1,1,1,0,41326,0,0,1
1,3,307,0,2,2,6,0,2,1,2,1,2,1,1,0,41326,0,0,0
2,18,285,266,1,3,0,0,2,3,1,1,2,1,2,0,41401,0,0,0
2,7,266,0,2,3,4,7,2,1,3,3,3,1,1,0,41401,0,0,1
1,24,307,0,2,1,0,0,2,1,1,1,1,1,2,0,41326,0,0,1
1,12,20,0,2,1,2,7,1,1,1,1,1,1,1,300,41336,0,1,0
2,12,266,0,1,7,0,0,3,1,3,3,2,2,1,0,41326,0,0,1
2,2,265,0,1,2,7,0,1,2,2,1,2,1,1,0,41327,0,0,0
2,12,266,0,2,6,7,0,2,1,1,1,1,1,1,0,41401,0,0,1
1,28,307,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,3,0,1
1,108,307,0,1,5,7,0,2,1,3,3,2,2,1,0,41326,0,0,0
1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,20,41327,0,1,0
1,1,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,1,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41401,0,0,0
1,4,307,24,2,2,0,0,3,2,1,1,2,1,1,0,41326,0,0,0
1,48,147,0,1,7,0,0,2,2,1,1,1,1,1,300,41401,0,1,0
2,12,266,0,2,2,0,0,2,1,2,2,2,1,1,0,41324,0,0,1
1,4,206,103,1,1,7,0,3,2,1,1,2,1,1,600,41326,0,1,0
1,36,97,218,3,1,2,7,2,1,1,1,1,1,2,0,41326,0,0,0
1,15,307,0,2,2,0,0,2,1,1,1,1,1,1,250,41401,0,1,1
2,2,266,0,2,1,7,0,1,1,1,1,2,1,1,0,41401,0,0,0
2,2,266,0,2,1,7,0,1,1,2,1,2,1,1,0,41330,0,0,1
2,4,266,0,1,4,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,5,307,0,2,2,0,0,2,1,1,1,2,1,1,50,41401,1,1,0
2,5,266,0,1,3,5,7,2,1,2,1,2,1,1,0,41401,0,0,0
2,4,285,292,3,2,5,0,1,2,2,1,2,1,3,100,41326,0,1,0
1,2,141,213,3,1,2,5,2,2,2,2,2,1,6,0,41326,0,0,0
2,2,266,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,1,265,0,3,1,6,7,2,2,2,2,2,1,3,0,41332,1,0,0
1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,12,266,0,2,1,7,0,2,1,1,1,1,1,1,120,41332,0,1,1
1,48,179,0,2,7,0,0,2,2,3,1,3,1,1,0,41326,0,0,0
2,1,266,0,3,3,4,0,2,1,2,2,2,1,4,0,41326,0,0,0
2,12,266,0,1,3,0,0,2,1,1,1,2,1,1,0,41326,0,0,1
1,2,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41324,0,0,1
1,2,307,307,2,2,4,0,2,2,1,1,2,1,1,200,41326,0,1,0
2,3,299,0,3,4,6,7,2,1,3,3,3,1,4,0,41336,0,0,0
2,2,266,0,1,3,6,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,14,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41336,0,0,0
1,5,307,0,1,2,5,0,1,1,1,1,1,1,1,10,41401,0,1,1
2,2,265,0,2,1,7,0,1,2,2,1,2,3,1,0,41336,0,0,0
2,1,265,0,2,5,7,0,2,2,2,2,2,1,1,0,41327,0,0,1
1,36,307,218,1,1,7,0,2,1,2,2,1,1,1,0,41326,0,0,0
1,36,119,119,1,1,7,0,3,3,1,1,2,1,1,0,41326,0,0,0
2,3,266,265,3,1,5,7,2,2,1,1,2,1,2,0,41401,0,0,0
2,4,292,246,2,2,5,0,1,1,2,2,2,1,1,0,41401,0,0,0
1,9,119,204,1,1,7,0,2,2,1,1,3,1,1,250,41326,2,1,0
2,2,265,0,1,4,7,0,3,2,2,1,3,1,1,40,41326,0,1,0
1,1,307,307,3,1,5,0,1,1,2,2,2,1,6,0,41332,0,0,0
2,4,266,0,3,1,6,7,2,1,2,1,2,1,4,0,41326,0,0,0
2,4,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,1,0,1
1,2,307,0,2,1,2,7,2,1,2,1,2,1,2,0,41327,0,0,0
1,16,213,0,2,7,0,0,2,2,1,1,2,1,1,300,41326,0,1,0
1,2,307,307,3,2,3,0,2,1,2,1,2,1,2,0,41326,0,0,0
1,3,307,0,1,2,5,7,2,1,1,1,2,1,1,0,41326,0,0,0
1,120,205,0,1,6,7,0,1,2,3,3,3,1,1,0,41326,0,0,1
2,2,254,0,2,1,4,7,2,1,2,1,2,1,1,0,41326,0,0,0
1,2,307,307,1,1,0,0,1,1,2,1,2,1,1,0,41330,0,0,0
2,3,266,0,2,1,7,0,1,1,1,1,1,1,1,0,41327,0,0,1
2,84,280,0,2,2,3,0,2,3,1,1,1,1,1,0,41326,0,0,0
2,1,266,266,3,1,6,7,2,1,2,1,3,1,5,0,41326,0,0,1
1,18,205,0,2,1,2,7,1,1,1,1,2,1,2,400,41326,0,1,0
2,2,265,265,3,1,6,7,1,2,2,2,2,1,3,0,41401,0,0,0
2,2,266,0,1,3,0,0,1,1,2,1,2,1,1,50,41326,1,1,0
1,9,307,0,2,2,5,0,1,1,1,1,1,1,1,0,41330,0,0,0
1,17,307,0,2,4,0,0,3,1,1,1,3,1,1,100,41327,0,1,1
2,3,266,0,2,2,7,0,2,1,1,1,2,1,1,50,41401,0,1,1
1,36,307,0,2,2,3,4,2,1,3,3,3,1,1,0,41401,0,0,1
2,3,265,0,1,7,0,0,1,2,2,1,2,1,1,0,41326,6,0,0
2,1,266,0,1,1,7,0,2,1,2,2,2,1,1,15,41326,0,1,0
1,2,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,1,283,0,1,5,6,7,2,2,2,2,2,1,1,0,41326,0,0,0
1,12,307,0,2,3,4,0,2,1,3,3,3,1,1,0,41326,0,0,0
2,1,243,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,0,0,0
2,1,266,0,1,1,7,0,2,1,3,3,3,1,1,0,41401,0,0,0
1,1,50,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,3,307,0,3,1,2,5,2,1,2,1,2,1,2,0,41330,0,0,0
2,2,265,0,3,1,2,7,2,2,2,1,2,1,3,0,41326,0,0,1
1,2,213,307,2,3,5,0,2,2,2,2,2,1,1,0,41326,0,0,0
2,3,264,265,1,6,0,0,2,3,2,2,2,1,2,0,41401,0,0,1
2,5,265,306,2,1,7,0,1,2,1,1,1,1,1,0,41401,0,0,0
2,3,266,0,1,3,0,0,2,2,2,1,2,3,1,0,41401,0,0,0
1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,18,265,0,1,5,7,0,2,2,2,2,2,3,1,0,41326,0,0,0
2,12,285,0,1,1,7,0,2,2,1,1,2,1,1,0,41330,0,0,0
1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41336,0,0,0
2,6,266,0,1,2,5,6,2,1,2,2,3,1,1,0,41326,0,0,0
1,2,307,0,1,7,0,0,2,1,1,1,2,1,1,10,41326,0,1,0
1,2,307,0,1,3,0,0,2,1,2,1,1,1,1,150,41401,1,1,0
2,3,266,0,2,5,6,7,1,1,2,2,2,1,1,0,41401,0,0,0
1,1,307,307,2,1,7,0,1,1,2,2,2,1,2,0,41326,0,0,0
1,3,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,0,1
1,5,200,307,1,2,3,0,3,1,1,1,1,1,1,200,41401,0,1,1
2,3,265,0,1,7,0,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,1,266,299,1,3,0,0,1,1,2,1,2,1,1,0,41326,0,0,0
2,8,264,306,1,1,7,0,2,3,1,1,1,1,1,0,41326,0,0,0
1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,12,307,213,1,1,2,7,2,1,1,1,1,1,1,0,41326,0,0,1
1,9,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,0,0,1
1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41327,0,0,0
2,33,266,0,2,2,0,0,2,1,1,1,1,1,1,80,41401,0,1,1
1,1,307,0,3,1,2,7,2,1,2,1,2,1,4,0,41401,0,0,0
2,5,266,0,1,1,0,0,2,1,2,1,1,1,1,0,41326,0,0,1
2,2,303,265,1,1,2,4,1,2,2,2,2,1,1,0,41326,0,0,0
2,5,299,0,2,2,6,0,1,1,2,2,2,1,1,0,41326,0,0,0
2,3,266,0,1,1,6,0,1,2,3,3,3,1,1,0,41326,0,0,0
2,6,249,0,2,4,7,0,2,1,2,2,2,1,1,0,41401,0,0,1
1,24,307,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,0,0,0
2,2,265,0,1,6,0,0,2,2,2,1,1,1,1,30,41326,0,1,0
2,48,285,0,2,6,0,0,2,3,1,1,3,1,1,300,41401,0,1,1
1,12,141,307,2,2,0,0,2,2,1,1,1,1,2,0,41326,0,0,1
1,4,173,76,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,0,1
1,3,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,3,218,0,1,3,5,0,2,1,2,1,2,1,1,0,41326,0,0,0
1,1,307,0,3,1,2,0,2,1,2,2,2,1,4,0,41336,0,0,0
2,36,274,264,2,1,7,0,2,2,1,1,2,1,1,0,41401,0,0,1
1,1,307,307,3,2,7,0,2,2,2,1,2,1,4,0,41326,0,0,1
2,16,266,0,1,3,4,0,3,1,1,1,1,1,1,0,41326,0,0,0
1,1,307,307,3,2,7,0,2,1,2,2,2,1,3,0,41326,0,0,0
1,5,109,307,2,5,0,0,2,2,3,3,3,1,1,0,41401,0,0,0
1,2,213,307,1,2,3,0,2,2,2,2,2,1,1,0,41326,0,0,0
1,1,307,307,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,0,0
1,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,2,0,1
2,6,266,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,0,0,1
1,2,307,0,1,1,5,0,2,1,2,2,2,1,1,0,41401,0,0,0
2,6,292,0,3,2,6,7,2,2,1,1,1,1,2,0,41401,0,0,0
1,2,307,0,2,1,7,0,2,1,1,1,2,1,4,0,41326,0,0,0
2,2,266,0,2,1,2,6,2,1,2,1,2,1,1,50,41326,1,1,0
2,10,292,0,3,1,2,7,3,2,2,2,3,1,3,30,41326,0,1,0
2,6,266,264,1,4,5,0,2,2,3,1,3,1,1,30,41326,0,1,0
1,2,307,0,3,1,2,5,2,1,2,2,2,1,2,0,41326,0,0,0
2,0,265,0,1,1,7,0,2,2,2,2,2,2,1,0,41401,0,0,0
1,18,75,307,2,1,7,0,1,3,3,3,2,1,1,0,41336,2,0,0
2,3,266,0,3,1,0,0,2,1,2,2,2,1,5,0,41401,0,0,1
2,72,285,0,2,6,0,0,2,3,1,1,1,1,1,0,41326,0,0,0
1,24,119,0,2,6,7,0,3,2,3,3,1,2,1,300,41326,0,1,1
1,1,307,0,1,5,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,3,1,2,0,2,1,2,2,2,1,4,0,41332,0,0,0
2,2,292,265,1,2,5,6,2,2,2,3,2,1,1,20,41326,0,1,0
1,4,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41401,0,0,1
1,2,307,0,2,1,2,0,1,1,2,1,2,1,1,0,41401,0,0,0
2,4,285,266,1,6,0,0,3,2,2,2,2,1,1,120,41326,0,1,0
1,48,205,0,2,2,5,0,1,3,1,1,1,1,1,0,41335,0,0,1
2,48,299,0,3,2,3,4,2,2,1,1,1,1,2,0,41401,0,0,1
2,24,266,0,1,6,0,0,3,1,1,1,1,1,1,0,41401,0,0,0
1,7,109,0,1,3,0,0,3,2,1,1,1,1,1,250,41326,0,1,0
2,1,266,0,2,2,6,7,1,1,2,1,2,1,1,0,41326,0,0,0
2,1,266,0,2,1,4,7,2,1,2,1,2,1,1,0,41401,0,0,0
2,3,265,265,3,1,2,0,2,2,2,2,2,1,2,0,41326,0,0,0
2,3,266,264,2,1,2,5,1,2,2,2,2,1,2,100,41326,0,1,0
2,3,251,254,3,1,2,7,2,3,2,1,2,1,3,100,41326,0,1,0
1,3,141,103,2,1,2,0,2,2,3,1,2,1,1,0,41327,0,0,0
1,8,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41401,0,0,1
1,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,0,0
1,60,307,119,1,1,5,7,2,2,1,1,1,1,1,0,41330,0,0,0
1,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,5,307,103,2,1,4,0,3,1,1,1,2,1,1,0,41326,0,0,0
1,7,307,307,1,1,2,4,2,1,1,1,3,1,1,0,41336,0,0,1
1,0,20,0,1,1,2,7,2,1,3,3,3,1,1,0,41326,0,0,0
2,1,243,243,3,4,5,7,1,1,2,1,2,1,7,0,41401,0,0,0
1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,2,20,307,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,0,0
2,3,265,0,3,2,5,6,2,2,2,2,2,1,4,0,41401,0,0,0
1,0,307,0,1,5,0,0,1,1,2,2,2,1,2,0,41332,0,0,0
2,2,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,2,307,0,2,3,0,0,2,2,2,1,2,1,1,0,41326,0,0,0
1,10,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,0,1
1,2,307,0,2,2,0,0,2,1,2,1,2,1,8,0,41326,0,0,0
1,43,307,0,3,2,0,0,2,1,1,1,1,1,2,0,41326,0,0,1
1,108,141,0,1,3,0,0,3,1,2,1,1,1,2,0,41326,0,0,1
1,2,307,0,2,2,0,0,2,2,1,2,2,1,1,40,41327,0,1,1
1,1,307,0,2,2,5,7,2,2,3,3,3,1,2,0,41327,0,0,1
1,2,307,0,2,3,7,0,2,1,2,2,2,1,1,20,41327,0,1,0
1,32,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41401,0,0,0
2,1,265,0,2,1,2,7,2,2,3,3,3,1,1,0,41401,0,0,0
2,2,292,266,2,5,0,0,2,1,1,1,2,1,1,0,41401,0,0,0
2,6,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,4,307,75,2,1,2,0,1,2,2,2,2,1,1,0,41326,0,0,0
2,1,266,266,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,4,103,307,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,1,265,0,2,5,0,0,2,2,2,1,2,1,1,0,41326,0,0,1
1,17,205,0,1,2,5,7,1,3,2,2,2,1,1,0,41326,0,0,0
2,9,266,0,1,4,0,0,3,1,1,1,2,1,1,0,41401,0,0,1
1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,24,152,0,2,2,0,0,1,1,3,3,2,2,1,0,41324,0,0,0
1,24,179,0,1,2,0,0,1,3,1,1,2,1,1,150,41326,0,1,0
2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,1,128,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,5,266,285,3,1,2,0,1,1,1,1,1,1,2,0,41401,0,0,0
1,2,307,0,2,1,2,5,2,1,2,2,2,1,1,0,41327,0,0,0
1,1,307,0,1,2,0,0,3,1,2,2,2,1,1,0,41327,0,0,0
1,2,307,0,2,2,7,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,4,254,266,2,1,3,7,2,1,2,2,2,1,1,0,41326,0,0,1
1,4,307,0,1,7,0,0,2,2,1,1,2,1,1,0,41326,0,0,1
2,9,266,0,2,6,0,0,2,1,2,3,3,1,1,0,41401,0,0,1
1,10,307,0,2,2,3,0,2,2,1,1,2,1,2,0,41401,0,0,1
1,7,307,0,2,4,0,0,2,1,2,2,2,1,1,0,41327,0,0,0
2,5,266,0,2,7,0,0,2,1,1,1,1,1,1,100,41326,0,1,0
1,8,213,307,1,1,0,0,1,3,1,1,1,1,1,200,41401,0,1,0
2,2,264,299,1,1,6,7,2,3,2,1,2,1,1,50,41326,2,1,0
1,10,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41401,0,0,1
2,2,265,0,1,3,0,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,4,266,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,3,307,141,1,2,7,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,2,265,0,3,1,4,6,2,2,2,2,2,1,5,0,41326,0,0,0
2,5,266,0,1,1,7,0,2,2,2,2,2,1,1,0,41401,0,0,0
1,60,205,0,1,5,0,0,1,3,3,3,2,1,1,0,41401,0,0,0
1,32,178,0,1,2,4,0,2,2,1,1,1,1,1,0,41326,0,0,0
1,8,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,4,307,307,2,7,0,0,3,1,1,1,1,1,1,50,41332,0,1,0
2,12,266,0,1,1,0,0,3,1,1,1,1,1,1,0,41326,0,0,1
1,1,218,307,2,1,2,0,2,2,1,3,2,1,1,0,41326,0,0,0
2,1,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,0,0
1,6,141,307,1,2,0,0,2,1,3,1,1,1,1,8,41326,0,1,0
1,1,307,0,2,2,3,5,2,2,2,2,2,1,1,0,41326,0,0,0
2,1,265,0,3,1,5,6,2,2,2,2,2,1,2,0,41326,0,0,0
2,8,266,0,1,1,5,0,2,1,1,1,1,1,2,0,41326,0,0,1
2,1,266,0,1,3,5,0,1,2,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,1,1,2,5,2,2,1,1,2,1,1,80,41326,0,1,0
2,2,266,0,1,1,2,6,1,1,2,1,2,1,5,0,41401,0,0,0
1,15,78,0,2,1,2,0,3,1,1,1,2,1,1,0,41326,0,0,0
1,15,78,307,1,1,2,0,2,1,1,1,1,1,1,0,41401,0,0,0
1,1,307,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,0,0,0
1,1,307,213,3,1,2,0,2,1,2,2,2,1,6,0,41401,0,0,0
1,2,307,0,3,1,2,4,2,1,2,2,2,1,20,0,41326,0,0,0
2,4,266,0,1,6,0,0,2,1,1,2,2,1,1,0,41326,0,0,0
1,1,307,307,2,5,0,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,12,266,0,2,5,6,7,1,1,1,1,1,1,1,0,41401,0,0,0
1,84,103,307,2,1,2,7,2,1,1,1,1,1,1,0,41326,0,0,1
2,6,276,285,2,2,4,7,2,2,1,1,2,1,1,100,41326,0,1,0
1,4,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,4,307,307,3,1,2,7,2,1,3,3,3,1,4,0,41326,0,0,1
2,12,285,264,1,1,7,0,3,2,1,1,1,1,1,200,41326,0,1,0
1,10,218,128,2,2,7,0,1,1,3,3,1,1,1,0,41327,0,0,0
1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,48,103,307,2,1,2,0,3,1,1,1,1,1,1,0,41326,0,0,0
1,12,189,307,1,1,2,0,2,2,1,2,1,2,1,0,41326,2,0,1
2,1,292,266,2,2,5,0,1,1,2,1,2,1,1,160,41326,0,1,0
2,12,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41326,0,0,1
2,2,299,266,3,1,7,0,2,1,2,2,2,1,7,0,41401,0,0,0
2,1,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41401,0,0,0
2,3,266,0,2,1,2,7,1,1,1,1,1,1,1,50,41401,0,1,0
2,3,265,0,1,4,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,3,307,307,3,2,0,0,2,1,1,2,2,1,5,0,41326,0,0,1
